id,category,rule,tokens,held_fraction,divergences,forward_passes,speedup,naive_salvage,correct,http_calls,chunk_calls,wasted_tokens
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=1.75,43,0.7907,2,21,2.0476,0.9767,pass,5,2,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=2.0,43,0.7907,2,21,2.0476,0.9767,pass,5,2,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=2.25,43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=2.5,43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=2.75,43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,entropy_scaled:tau=3.0,43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"entropy_floor:tau=2.0,floor=0.5",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"entropy_floor:tau=2.0,floor=1.0",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"entropy_floor:tau=2.5,floor=0.75",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"entropy_floor:tau=3.0,floor=0.5",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"entropy_floor:tau=3.0,floor=1.0",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-shift-quarter,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",43,0.7907,2,21,2.0476,0.9767,pass,5,2,0
doc-report-shift-quarter,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",43,0.7907,2,21,2.0476,0.9767,pass,5,2,0
doc-report-shift-quarter,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",43,0.7907,2,21,2.0476,0.9767,pass,5,2,0
doc-report-shift-quarter,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",43,0.907,1,12,3.5833,0.9767,pass,3,1,0
doc-report-swap-driver,doc_summary,tau:0.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,tau:3.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=1.5,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=1.75,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=2.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=2.25,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=2.5,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=2.75,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,entropy_scaled:tau=3.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"entropy_floor:tau=2.0,floor=0.5",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"entropy_floor:tau=2.0,floor=1.0",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"entropy_floor:tau=2.5,floor=0.75",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"entropy_floor:tau=3.0,floor=0.5",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"entropy_floor:tau=3.0,floor=1.0",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-report-swap-driver,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-table-budget-increase,doc_summary,tau:0.0,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,tau:3.0,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=1.5,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=1.75,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=2.0,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=2.25,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=2.5,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=2.75,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,entropy_scaled:tau=3.0,27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"entropy_floor:tau=2.0,floor=0.5",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"entropy_floor:tau=2.0,floor=1.0",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"entropy_floor:tau=2.5,floor=0.75",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"entropy_floor:tau=3.0,floor=0.5",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"entropy_floor:tau=3.0,floor=1.0",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-budget-increase,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",27,0.5185,2,23,1.1739,0.5652,pass,4,3,0
doc-table-new-department,doc_summary,tau:0.0,80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,tau:3.0,82,0.2439,5,87,0.9425,0.3366,FAIL,9,6,4
doc-table-new-department,doc_summary,entropy_scaled:tau=1.5,80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,entropy_scaled:tau=1.75,80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,entropy_scaled:tau=2.0,80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,entropy_scaled:tau=2.25,80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,entropy_scaled:tau=2.5,31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,entropy_scaled:tau=2.75,31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,entropy_scaled:tau=3.0,31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"entropy_floor:tau=2.0,floor=0.5",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"entropy_floor:tau=2.0,floor=1.0",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"entropy_floor:tau=2.5,floor=0.75",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"entropy_floor:tau=3.0,floor=0.5",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"entropy_floor:tau=3.0,floor=1.0",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-table-new-department,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",80,0.2875,7,86,0.9302,0.3366,FAIL,10,7,0
doc-table-new-department,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",31,0.2903,3,32,0.9688,0.3366,pass,4,3,0
doc-changelog-new-version,doc_summary,tau:0.0,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,tau:3.0,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=1.5,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=1.75,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.0,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.25,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.5,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=2.75,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,entropy_scaled:tau=3.0,37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.0,floor=0.5",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.0,floor=1.0",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=2.5,floor=0.75",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=3.0,floor=0.5",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"entropy_floor:tau=3.0,floor=1.0",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-new-version,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",37,0.1351,3,41,0.9024,0.2162,pass,5,4,0
doc-changelog-version-bump-message,doc_summary,tau:0.0,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,tau:3.0,33,0.7576,3,19,1.7368,0.439,FAIL,4,2,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=1.5,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=1.75,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.0,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.25,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.5,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=2.75,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,entropy_scaled:tau=3.0,44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.0,floor=0.5",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.0,floor=1.0",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=2.5,floor=0.75",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=3.0,floor=0.5",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"entropy_floor:tau=3.0,floor=1.0",33,0.6364,4,28,1.1786,0.439,FAIL,6,3,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-changelog-version-bump-message,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",44,0.2045,4,55,0.8,0.439,FAIL,9,6,0
doc-status-flip-blocked,doc_summary,tau:0.0,27,0.1481,3,37,0.7297,0.3704,pass,4,3,0
doc-status-flip-blocked,doc_summary,tau:3.0,25,0.84,1,11,2.2727,0.3704,pass,3,1,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=1.5,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=1.75,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.0,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.25,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.5,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=2.75,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,entropy_scaled:tau=3.0,30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.0,floor=0.5",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.0,floor=1.0",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=2.5,floor=0.75",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=3.0,floor=0.5",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"entropy_floor:tau=3.0,floor=1.0",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-blocked,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",30,0.1333,3,41,0.7317,0.3704,pass,7,5,0
doc-status-flip-owner,doc_summary,tau:0.0,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,tau:3.0,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=1.5,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=1.75,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.0,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.25,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.5,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=2.75,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,entropy_scaled:tau=3.0,11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.0,floor=0.5",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.0,floor=1.0",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=2.5,floor=0.75",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=3.0,floor=0.5",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"entropy_floor:tau=3.0,floor=1.0",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-status-flip-owner,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",11,0.0909,2,19,0.5789,0.0,pass,5,3,0
doc-number-correction-headcount,doc_summary,tau:0.0,54,0.3333,3,46,1.1739,0.7308,pass,7,5,0
doc-number-correction-headcount,doc_summary,tau:3.0,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=1.5,62,0.6774,3,37,1.6757,0.7308,pass,7,4,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=1.75,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.0,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.25,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.5,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=2.75,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,entropy_scaled:tau=3.0,58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.0,floor=0.5",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.0,floor=1.0",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=2.5,floor=0.75",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=3.0,floor=0.5",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"entropy_floor:tau=3.0,floor=1.0",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",62,0.6774,3,37,1.6757,0.7308,pass,7,4,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-number-correction-headcount,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",58,0.8276,3,23,2.5217,0.7308,pass,5,2,0
doc-date-correction-deadline,doc_summary,tau:0.0,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,tau:3.0,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=1.5,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=1.75,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.0,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.25,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.5,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=2.75,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,entropy_scaled:tau=3.0,21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.0,floor=0.5",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.0,floor=1.0",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=2.5,floor=0.75",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=3.0,floor=0.5",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"entropy_floor:tau=3.0,floor=1.0",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-date-correction-deadline,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",21,0.5238,2,20,1.05,0.6667,pass,4,3,0
doc-section-deletion-caveat,doc_summary,tau:0.0,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,tau:3.0,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=1.5,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=1.75,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.0,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.25,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.5,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=2.75,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,entropy_scaled:tau=3.0,11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.0,floor=0.5",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.0,floor=1.0",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=2.5,floor=0.75",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=3.0,floor=0.5",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"entropy_floor:tau=3.0,floor=1.0",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-caveat,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",11,0.7273,2,13,0.8462,0.5455,pass,3,2,0
doc-section-deletion-example,doc_summary,tau:0.0,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,tau:3.0,29,0.3103,2,30,0.9667,0.4,pass,4,3,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=1.5,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=1.75,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.0,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.25,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.5,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=2.75,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,entropy_scaled:tau=3.0,25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.0,floor=0.5",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.0,floor=1.0",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=2.5,floor=0.75",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=3.0,floor=0.5",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"entropy_floor:tau=3.0,floor=1.0",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",25,0.32,3,32,0.7812,0.4,pass,7,4,0
doc-section-deletion-example,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",25,0.32,3,32,0.7812,0.4,pass,7,4,0
