id,category,rule,tokens,held_fraction,divergences,forward_passes,speedup,naive_salvage,correct,http_calls,chunk_calls,wasted_tokens
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.5,floor=0.75",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=3.0,floor=0.5",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=3.0,floor=1.0",120,0.825,1,33,3.6364,0.8537,pass,6,3,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",82,0.8171,1,24,3.4167,0.8537,pass,5,3,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=1.75,113,0.115,2,110,1.0273,0.1416,pass,7,6,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.0,85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.25,85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.5,85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.75,85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=3.0,85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.0,floor=0.5",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.0,floor=1.0",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.5,floor=0.75",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=3.0,floor=0.5",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=3.0,floor=1.0",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",85,0.3529,9,90,0.9444,0.1416,pass,21,12,0
fact-relabel-column,fact_answer,entropy_scaled:tau=1.75,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.0,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.25,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.5,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.75,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,entropy_scaled:tau=3.0,103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.0,floor=0.5",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.0,floor=1.0",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.5,floor=0.75",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"entropy_floor:tau=3.0,floor=0.5",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"entropy_floor:tau=3.0,floor=1.0",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-relabel-column,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",103,0.9612,1,15,6.8667,0.9903,pass,4,1,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=1.75,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.0,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.25,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.5,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.75,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=3.0,63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.0,floor=0.5",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.0,floor=1.0",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.5,floor=0.75",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=3.0,floor=0.5",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=3.0,floor=1.0",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",63,0.8413,2,22,2.8636,0.8889,pass,5,3,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=1.75,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.0,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.25,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.5,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.75,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=3.0,46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.0,floor=0.5",46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.0,floor=1.0",65,0.6,1,34,1.9118,0.0667,FAIL,5,4,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.5,floor=0.75",65,0.6,1,34,1.9118,0.0667,FAIL,5,4,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=3.0,floor=0.5",46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=3.0,floor=1.0",65,0.6,1,34,1.9118,0.0667,FAIL,5,4,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",46,0.5,3,39,1.1795,0.0667,FAIL,8,4,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=1.75,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.0,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.25,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.5,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.75,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=3.0,13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.0,floor=0.5",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.0,floor=1.0",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.5,floor=0.75",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=3.0,floor=0.5",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=3.0,floor=1.0",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",13,0.6923,1,9,1.4444,0.6923,pass,2,1,0
